Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,City,Region,Distance_KM,Pickup_Delay_Minutes,Demand_Pressure,Festival,Is_Monsoon
SYN2024010300222,24,4.6,17.613047,78.383153,17.581426,78.434281,2024-01-03,12:43:22,12:49:22,Fog,Medium,scooter,Metropolitian,58,Books,Hyderabad,South,5.42,6,1.008,None,False
SYN2024010300715,28,4.9,26.790109,80.921231,26.867978,81.10407,2024-01-03,18:50:24,19:05:24,Fog,Jam,motorcycle,Metropolitian,126,Jewelry,Lucknow,North,18.14,15,1.008,None,False
SYN2024010300231,21,4.3,18.455256,73.856915,18.543253,73.756309,2024-01-03,22:51:51,23:00:51,Windy,Low,motorcycle,Metropolitian,60,Clothing,Pune,West,10.61,9,1.008,None,False
SYN2024010300881,31,4.1,19.050854,72.777217,18.940281,72.894251,2024-01-03,10:20:20,10:26:20,Sunny,Low,motorcycle,Metropolitian,44,Grocery,Mumbai,West,12.31,6,1.008,None,False
SYN2024010300915,19,4.8,18.624374,73.959029,18.674745,74.061917,2024-01-03,08:19:47,08:25:47,Windy,Low,scooter,Metropolitian,59,Pet Supplies,Pune,West,10.84,6,1.008,None,False
SYN2024010300090,32,4.3,26.96249,75.89592,27.057808,75.999363,2024-01-03,23:38:36,23:56:36,Cloudy,Jam,motorcycle,Urban,104,Cosmetics,Jaipur,North,10.25,18,1.008,None,False
SYN2024010300018,26,4.2,28.670527,77.258396,28.881618,77.168108,2024-01-03,14:58:47,15:03:47,Fog,Medium,scooter,Metropolitian,98,Outdoors,Delhi,North,8.81,5,1.008,None,False
SYN2024010300013,24,4.6,23.280482,77.332316,23.234125,77.2539,2024-01-03,21:53:32,22:08:32,Stormy,Medium,scooter,Metropolitian,50,Toys,Bhopal,Central,8.01,15,1.008,None,False
SYN2024010300010,23,4.0,22.63627,75.850266,22.828916,75.802712,2024-01-03,21:49:58,21:57:58,Sunny,Low,scooter,Metropolitian,29,Kitchen,Indore,Central,4.89,8,1.008,None,False
SYN2024010300884,32,4.5,23.126159,72.60125,23.167453,72.877901,2024-01-03,11:12:58,11:26:58,Cloudy,Jam,scooter,Urban,115,Jewelry,Ahmedabad,West,28.29,14,1.008,None,False
SYN2024010300726,28,4.7,13.083504,80.283068,12.968418,80.472455,2024-01-03,19:18:46,19:37:46,Sunny,Jam,motorcycle,Metropolitian,108,Grocery,Chennai,South,20.52,19,1.008,None,False
SYN2024010300813,27,4.8,22.980267,72.639506,23.160051,72.682546,2024-01-03,08:51:26,09:08:26,Sandstorms,Jam,motorcycle,Metropolitian,69,Kitchen,Ahmedabad,West,4.42,17,1.008,None,False
SYN2024010300796,24,4.8,17.358876,78.429472,17.463267,78.673017,2024-01-03,23:17:18,23:20:18,Fog,Low,motorcycle,Metropolitian,115,Snacks,Hyderabad,South,25.84,3,1.008,None,False
SYN2024010300969,33,4.6,28.560083,77.194966,28.504789,77.078672,2024-01-03,19:26:47,19:30:47,Fog,Medium,motorcycle,Metropolitian,82,Outdoors,Delhi,North,11.36,4,1.008,None,False
SYN2024010300517,26,4.9,12.97201,77.628428,12.974663,77.533364,2024-01-03,23:21:58,23:37:58,Cloudy,Jam,motorcycle,Metropolitian,108,Snacks,Bengaluru,South,10.3,16,1.008,None,False
SYN2024010300685,23,4.7,22.620106,75.871911,22.649759,76.027031,2024-01-03,22:55:50,23:15:50,Cloudy,Jam,motorcycle,Metropolitian,118,Grocery,Indore,Central,15.92,20,1.008,None,False
SYN2024010300478,34,4.5,22.503849,88.33103,22.507278,88.2469,2024-01-03,23:13:51,23:31:51,Fog,Jam,motorcycle,Metropolitian,107,Shoes,Kolkata,East,8.64,18,1.008,None,False
SYN2024010300509,28,4.5,26.899437,75.802038,27.00759,75.800979,2024-01-03,17:53:46,18:02:46,Stormy,Low,motorcycle,Metropolitian,29,Home,Jaipur,North,0.5,9,1.008,None,False
SYN2024010300065,38,4.3,22.523531,88.286492,22.477557,88.205175,2024-01-03,17:01:25,17:13:25,Sandstorms,Low,motorcycle,Metropolitian,64,Shoes,Kolkata,East,8.35,12,1.008,None,False
SYN2024010300532,31,4.5,23.25757,77.469045,23.462872,77.513747,2024-01-03,08:54:54,09:01:54,Sunny,High,motorcycle,Urban,59,Apparel,Bhopal,Central,4.58,7,1.008,None,False
SYN2024010300248,22,4.6,17.366084,78.463081,17.098164,78.553944,2024-01-03,19:54:37,20:09:37,Sandstorms,Jam,motorcycle,Metropolitian,102,Skincare,Hyderabad,South,9.66,15,1.008,None,False
SYN2024010300627,27,4.5,28.715964,77.147233,28.917401,76.88897,2024-01-03,22:52:42,22:55:42,Sunny,Low,scooter,Urban,68,Kitchen,Delhi,North,25.16,3,1.008,None,False
SYN2024010300819,26,4.7,22.593249,88.523,22.399555,88.590577,2024-01-03,11:42:55,11:50:55,Stormy,Jam,motorcycle,Urban,75,Apparel,Kolkata,East,6.95,8,1.008,None,False
SYN2024010300963,27,4.6,13.047679,77.60082,13.019759,77.7109,2024-01-03,20:12:19,20:27:19,Stormy,Jam,motorcycle,Metropolitian,89,Home,Bengaluru,South,11.93,15,1.008,None,False
SYN2024010300849,31,4.6,13.218751,80.272576,13.070268,80.236631,2024-01-03,22:35:57,22:54:57,Sunny,High,motorcycle,Metropolitian,77,Pet Supplies,Chennai,South,3.9,19,1.008,None,False
SYN2024010300880,35,4.6,18.614658,73.804315,18.667124,73.748585,2024-01-03,15:16:01,15:27:01,Stormy,Medium,motorcycle,Metropolitian,56,Kitchen,Pune,West,5.87,11,1.008,None,False
SYN2024010300372,18,4.7,22.677544,75.921925,22.765614,75.862858,2024-01-03,21:06:24,21:25:24,Windy,Jam,motorcycle,Other,74,Snacks,Indore,Central,6.06,19,1.008,None,False
SYN2024010300445,28,4.9,13.040416,77.635349,13.004494,77.640915,2024-01-03,23:49:44,00:04:44,Stormy,Jam,motorcycle,Metropolitian,36,Apparel,Bengaluru,South,0.61,15,1.008,None,False
SYN2024010300852,28,4.7,23.277959,77.39946,23.187958,77.276611,2024-01-03,23:05:12,23:18:12,Stormy,High,scooter,Metropolitian,92,Skincare,Bhopal,Central,12.55,13,1.008,None,False
SYN2024010300515,34,4.6,12.942107,77.692044,12.937561,77.783812,2024-01-03,09:26:49,09:35:49,Sunny,Low,motorcycle,Metropolitian,65,Outdoors,Bengaluru,South,9.95,9,1.008,None,False
SYN2024010300166,30,4.9,23.241828,77.268065,23.144604,77.253029,2024-01-03,22:57:45,23:02:45,Sunny,Medium,scooter,Metropolitian,28,Grocery,Bhopal,Central,1.55,5,1.008,None,False
SYN2024010300822,30,4.4,13.016281,77.567378,12.967443,77.817485,2024-01-03,20:30:31,20:37:31,Cloudy,Low,scooter,Urban,83,Jewelry,Bengaluru,South,27.1,7,1.008,None,False
SYN2024010300959,34,4.7,12.830331,77.591701,12.867357,77.532187,2024-01-03,22:18:17,22:31:17,Cloudy,Jam,motorcycle,Metropolitian,88,Toys,Bengaluru,South,6.45,13,1.008,None,False
SYN2024010300734,40,4.2,20.132591,86.009789,19.953391,86.042678,2024-01-03,14:12:11,14:25:11,Windy,Jam,scooter,Urban,47,Snacks,Bhubaneswar,East,3.45,13,1.008,None,False
SYN2024010300477,37,5.0,19.167881,72.922263,19.113507,72.852198,2024-01-03,12:17:31,12:35:31,Stormy,Jam,motorcycle,Urban,78,Shoes,Mumbai,West,7.36,18,1.008,None,False
SYN2024010300589,43,4.9,12.998717,77.766217,13.164614,77.677455,2024-01-03,20:32:46,20:35:46,Cloudy,Low,scooter,Metropolitian,72,Shoes,Bengaluru,South,9.62,3,1.008,None,False
SYN2024010300545,37,4.1,17.357243,78.442062,17.405561,78.400345,2024-01-03,20:58:40,21:09:40,Windy,Medium,motorcycle,Metropolitian,75,Outdoors,Hyderabad,South,4.43,11,1.008,None,False
SYN2024010300797,32,4.7,18.509203,73.837165,18.487907,73.829785,2024-01-03,21:25:16,21:32:16,Windy,Medium,scooter,Metropolitian,48,Clothing,Pune,West,0.78,7,1.008,None,False
SYN2024010400548,38,4.6,22.656113,75.93524,22.572305,75.993978,2024-01-04,21:02:33,21:13:33,Stormy,Low,motorcycle,Metropolitian,55,Skincare,Indore,Central,6.03,11,0.965,None,False
SYN2024010400561,24,4.6,28.590099,77.269389,28.37642,77.321535,2024-01-04,10:10:24,10:24:24,Windy,Jam,motorcycle,Urban,74,Toys,Delhi,North,5.11,14,0.965,None,False
SYN2024010400882,31,4.5,20.174715,85.876827,20.146299,85.879494,2024-01-04,22:11:16,22:20:16,Windy,Medium,motorcycle,Metropolitian,42,Home,Bhubaneswar,East,0.5,9,0.965,None,False
SYN2024010400247,21,4.1,23.021219,72.543255,22.999706,72.66056,2024-01-04,19:04:50,19:20:50,Windy,Jam,scooter,Urban,96,Apparel,Ahmedabad,West,12.01,16,0.965,None,False
SYN2024010400463,22,5.0,28.608687,77.276662,28.596672,77.254633,2024-01-04,19:29:05,19:43:05,Fog,Low,motorcycle,Urban,53,Shoes,Delhi,North,2.15,14,0.965,None,False
SYN2024010400434,24,4.8,13.15645,80.199082,13.08508,80.167427,2024-01-04,19:58:33,20:19:33,Fog,Jam,motorcycle,Metropolitian,77,Electronics,Chennai,South,3.43,21,0.965,None,False
SYN2024010400430,29,4.8,23.134908,72.576097,23.14142,72.765903,2024-01-04,21:59:23,22:12:23,Stormy,Medium,motorcycle,Metropolitian,105,Jewelry,Ahmedabad,West,19.41,13,0.965,None,False
SYN2024010400691,25,4.9,13.089292,77.594978,13.061951,77.361769,2024-01-04,14:20:38,14:34:38,Stormy,Medium,motorcycle,Metropolitian,119,Toys,Bengaluru,South,25.26,14,0.965,None,False
SYN2024010400848,29,4.2,26.895108,75.75311,26.954477,75.858985,2024-01-04,22:38:29,22:51:29,Fog,Jam,motorcycle,Metropolitian,104,Grocery,Jaipur,North,10.5,13,0.965,None,False
SYN2024010400616,18,4.6,26.787966,80.93367,26.892034,80.838123,2024-01-04,12:01:50,12:13:50,Windy,Medium,motorcycle,Metropolitian,105,Snacks,Lucknow,North,9.48,12,0.965,None,False
SYN2024010400059,30,4.4,17.406599,78.508873,17.485184,78.270873,2024-01-04,18:53:36,19:07:36,Stormy,Jam,van,Metropolitian,115,Apparel,Hyderabad,South,25.25,14,0.965,None,False
SYN2024010400140,26,4.4,28.624891,77.137966,28.563057,77.112321,2024-01-04,19:30:49,19:33:49,Sunny,Low,van,Metropolitian,30,Kitchen,Delhi,North,2.51,3,0.965,None,False
SYN2024010400773,30,4.8,22.440213,88.489396,22.490226,88.421827,2024-01-04,19:04:20,19:12:20,Cloudy,High,motorcycle,Metropolitian,68,Pet Supplies,Kolkata,East,6.94,8,0.965,None,False
SYN2024010400128,41,4.7,18.457003,73.929406,18.318803,73.860065,2024-01-04,11:53:12,12:07:12,Windy,Low,scooter,Metropolitian,65,Books,Pune,West,7.32,14,0.965,None,False
SYN2024010400232,33,4.8,22.922385,72.577755,23.122494,72.334109,2024-01-04,13:38:23,13:56:23,Sunny,Jam,van,Metropolitian,80,Grocery,Ahmedabad,West,24.94,18,0.965,None,False
SYN2024010400263,25,4.8,18.533687,73.885319,18.471175,73.8667,2024-01-04,17:07:24,17:24:24,Sunny,Jam,van,Urban,52,Snacks,Pune,West,1.97,17,0.965,None,False
SYN2024010400341,27,4.7,23.133157,72.574028,22.95961,72.629867,2024-01-04,21:05:55,21:21:55,Fog,Jam,motorcycle,Metropolitian,80,Jewelry,Ahmedabad,West,5.72,16,0.965,None,False
SYN2024010400928,24,4.2,19.034893,72.885588,19.250912,72.885015,2024-01-04,09:23:58,09:31:58,Sunny,Low,van,Metropolitian,41,Apparel,Mumbai,West,0.5,8,0.965,None,False
SYN2024010400520,19,5.0,23.31814,77.376051,23.286836,77.660793,2024-01-04,11:49:46,11:59:46,Stormy,Low,motorcycle,Metropolitian,137,Electronics,Bhopal,Central,29.08,10,0.965,None,False
SYN2024010400345,31,5.0,26.864126,75.865719,27.041853,75.931292,2024-01-04,19:47:47,19:54:47,Sunny,Medium,scooter,Metropolitian,62,Books,Jaipur,North,6.51,7,0.965,None,False
SYN2024010400306,31,4.7,23.052058,72.458581,23.066654,72.645026,2024-01-04,22:50:53,22:59:53,Cloudy,Jam,motorcycle,Metropolitian,130,Kitchen,Ahmedabad,West,19.08,9,0.965,None,False
SYN2024010400932,32,4.0,28.574102,77.174275,28.620903,77.234777,2024-01-04,11:21:37,11:36:37,Cloudy,Jam,motorcycle,Other,87,Grocery,Delhi,North,5.91,15,0.965,None,False
SYN2024010400569,26,4.2,23.303,77.406331,23.202988,77.371793,2024-01-04,22:53:37,22:57:37,Fog,Low,scooter,Metropolitian,67,Shoes,Bhopal,Central,3.53,4,0.965,None,False
SYN2024010400672,37,4.5,23.300816,77.395756,23.159206,77.48422,2024-01-04,10:53:54,11:05:54,Windy,Medium,motorcycle,Metropolitian,86,Books,Bhopal,Central,9.04,12,0.965,None,False
SYN2024010400552,35,4.5,18.617133,73.911145,18.598275,73.766634,2024-01-04,19:27:54,19:35:54,Stormy,Low,scooter,Metropolitian,91,Apparel,Pune,West,15.23,8,0.965,None,False
SYN2024010400264,26,4.7,22.788226,75.920014,22.857905,75.922332,2024-01-04,21:58:49,22:09:49,Sandstorms,Medium,motorcycle,Metropolitian,54,Skincare,Indore,Central,0.5,11,0.965,None,False
SYN2024010400129,28,4.9,18.511935,73.6721,18.585159,73.707976,2024-01-04,09:36:16,09:57:16,Stormy,Jam,motorcycle,Other,61,Sports,Pune,West,3.78,21,0.965,None,False
SYN2024010400817,28,4.7,13.152221,80.331937,13.06336,80.478898,2024-01-04,15:15:12,15:25:12,Cloudy,Medium,scooter,Metropolitian,63,Electronics,Chennai,South,15.92,10,0.965,None,False
SYN2024010400011,28,4.5,20.276292,85.78496,20.507784,85.864301,2024-01-04,17:44:42,17:58:42,Sunny,Jam,scooter,Metropolitian,73,Electronics,Bhubaneswar,East,8.28,14,0.965,None,False
SYN2024010400953,31,4.5,26.996103,75.770024,26.973583,75.734607,2024-01-04,21:38:15,21:46:15,Cloudy,Medium,motorcycle,Metropolitian,66,Outdoors,Jaipur,North,3.51,8,0.965,None,False
SYN2024010400406,18,4.8,26.908125,75.704618,26.95581,75.823615,2024-01-04,17:42:15,17:54:15,Windy,High,motorcycle,Metropolitian,105,Apparel,Jaipur,North,11.8,12,0.965,None,False
SYN2024010400066,44,5.0,27.064717,75.765752,26.952611,75.803738,2024-01-04,09:28:57,09:32:57,Sunny,Low,motorcycle,Metropolitian,32,Snacks,Jaipur,North,3.77,4,0.965,None,False
SYN2024010400761,37,4.6,20.141304,85.746516,20.18833,85.900889,2024-01-04,20:22:46,20:42:46,Windy,Jam,motorcycle,Metropolitian,105,Pet Supplies,Bhubaneswar,East,16.11,20,0.965,None,False
SYN2024010400454,38,4.2,19.042619,72.869832,19.062505,72.765631,2024-01-04,21:24:41,21:44:41,Fog,Jam,motorcycle,Metropolitian,89,Home,Mumbai,West,10.95,20,0.965,None,False
SYN2024010400364,24,4.8,17.393789,78.567784,17.354446,78.504699,2024-01-04,19:09:11,19:14:11,Windy,Medium,scooter,Metropolitian,64,Outdoors,Hyderabad,South,6.7,5,0.965,None,False
SYN2024010400026,24,4.2,26.779678,80.988718,26.853947,81.012675,2024-01-04,17:59:44,18:13:44,Sunny,Jam,motorcycle,Metropolitian,49,Skincare,Lucknow,North,2.38,14,0.965,None,False
SYN2024010400557,35,4.5,13.027283,77.541831,12.951326,77.515559,2024-01-04,20:01:51,20:17:51,Windy,Jam,motorcycle,Metropolitian,64,Clothing,Bengaluru,South,2.85,16,0.965,None,False
SYN2024010400880,30,4.6,26.942024,81.102664,27.029271,81.119543,2024-01-04,11:02:38,11:13:38,Fog,Medium,motorcycle,Metropolitian,66,Pet Supplies,Lucknow,North,1.68,11,0.965,None,False
SYN2024010400054,24,4.7,22.883593,72.524704,22.904232,72.449608,2024-01-04,23:39:16,23:46:16,Stormy,Low,motorcycle,Other,44,Jewelry,Ahmedabad,West,7.69,7,0.965,None,False
SYN2024010400183,28,4.7,20.368417,85.849941,20.302248,85.782008,2024-01-04,22:00:39,22:23:39,Sunny,High,motorcycle,Metropolitian,70,Books,Bhubaneswar,East,7.08,23,0.965,None,False
SYN2024010400134,29,4.8,23.187112,77.476525,23.217897,77.487626,2024-01-04,21:34:45,21:42:45,Fog,Low,scooter,Metropolitian,51,Shoes,Bhopal,Central,1.14,8,0.965,None,False
SYN2024010400331,25,4.8,23.236008,77.439997,23.141621,77.258658,2024-01-04,19:55:00,19:59:00,Fog,Low,motorcycle,Metropolitian,79,Home,Bhopal,Central,18.54,4,0.965,None,False
SYN2024010400492,23,4.7,26.940524,75.952525,26.981068,75.845169,2024-01-04,08:42:18,08:54:18,Stormy,High,motorcycle,Urban,97,Toys,Jaipur,North,10.64,12,0.965,None,False
SYN2024010400803,34,4.4,20.199722,85.945085,20.169285,86.028016,2024-01-04,17:09:06,17:16:06,Sandstorms,Low,van,Metropolitian,54,Shoes,Bhubaneswar,East,8.66,7,0.965,None,False
SYN2024010400572,30,4.9,23.097489,72.406897,23.175438,72.450398,2024-01-04,19:25:29,19:30:29,Sandstorms,High,scooter,Metropolitian,70,Pet Supplies,Ahmedabad,West,4.45,5,0.965,None,False
SYN2024010400771,33,4.6,13.207825,77.653364,13.101806,77.687039,2024-01-04,18:37:39,18:52:39,Sunny,Jam,scooter,Metropolitian,52,Sports,Bengaluru,South,3.65,15,0.965,None,False
SYN2024010400315,31,4.4,28.73887,77.131387,28.753606,76.938364,2024-01-04,00:55:55,01:05:55,Stormy,Medium,van,Metropolitian,66,Jewelry,Delhi,North,18.82,10,0.965,None,False
SYN2024010400231,31,4.4,13.085078,80.298011,13.051056,80.475864,2024-01-04,20:39:49,20:49:49,Windy,Low,scooter,Urban,63,Kitchen,Chennai,South,19.26,10,0.965,None,False
SYN2024010400536,36,4.5,20.234861,85.882527,20.351575,86.040694,2024-01-04,19:21:24,19:37:24,Windy,Jam,scooter,Urban,109,Toys,Bhubaneswar,East,16.5,16,0.965,None,False
SYN2024010400877,32,5.0,26.843023,80.997906,26.760188,80.945922,2024-01-04,19:18:34,19:26:34,Windy,Medium,scooter,Metropolitian,71,Jewelry,Lucknow,North,5.16,8,0.965,None,False
SYN2024010400837,31,4.7,23.061529,72.404289,23.132571,72.387139,2024-01-04,13:14:34,13:22:34,Fog,Medium,motorcycle,Metropolitian,59,Apparel,Ahmedabad,West,1.76,8,0.965,None,False
SYN2024010400774,27,4.7,22.61836,88.292564,22.56052,88.187247,2024-01-04,13:55:27,14:02:27,Sunny,Low,motorcycle,Metropolitian,40,Cosmetics,Kolkata,East,10.81,7,0.965,None,False
SYN2024010400846,30,4.9,13.024662,80.268529,12.97509,80.494373,2024-01-04,17:28:16,17:44:16,Sandstorms,Jam,van,Metropolitian,122,Electronics,Chennai,South,24.47,16,0.965,None,False
SYN2024010400861,24,4.2,23.39849,77.429051,23.303218,77.346076,2024-01-04,18:00:21,18:09:21,Windy,Low,motorcycle,Metropolitian,68,Apparel,Bhopal,Central,8.47,9,0.965,None,False
SYN2024010400068,37,4.5,22.428122,88.357047,22.460743,88.194919,2024-01-04,10:50:31,10:58:31,Windy,Low,scooter,Urban,74,Apparel,Kolkata,East,16.66,8,0.965,None,False
SYN2024010500462,32,4.7,19.166101,72.921365,19.209031,72.974304,2024-01-05,10:58:55,11:04:55,Windy,Low,scooter,Metropolitian,46,Toys,Mumbai,West,5.56,6,0.803,None,False
SYN2024010500076,30,4.8,22.510225,88.41575,22.21418,88.333719,2024-01-05,20:42:11,20:49:11,Cloudy,Medium,motorcycle,Urban,67,Sports,Kolkata,East,8.46,7,0.803,None,False
SYN2024010500314,28,4.3,13.067695,80.372616,13.029306,80.188591,2024-01-05,23:15:57,23:24:57,Sunny,Low,van,Urban,58,Grocery,Chennai,South,19.93,9,0.803,None,False
SYN2024010500698,25,4.4,27.00185,80.85074,26.983278,81.039586,2024-01-05,17:28:29,17:39:29,Sunny,Low,motorcycle,Metropolitian,53,Jewelry,Lucknow,North,18.71,11,0.803,None,False
SYN2024010500385,32,4.5,22.576163,88.385021,22.671937,88.572938,2024-01-05,22:50:27,22:53:27,Sandstorms,Medium,motorcycle,Metropolitian,115,Outdoors,Kolkata,East,19.29,3,0.803,None,False
SYN2024010500155,37,4.3,23.323284,77.429386,23.243348,77.377706,2024-01-05,21:14:57,21:22:57,Cloudy,Low,motorcycle,Metropolitian,52,Outdoors,Bhopal,Central,5.28,8,0.803,None,False
SYN2024010500422,27,4.3,13.034883,77.638934,13.04734,77.634297,2024-01-05,09:18:48,09:31:48,Stormy,Low,scooter,Urban,47,Toys,Bengaluru,South,0.5,13,0.803,None,False
SYN2024010500615,38,4.5,13.091245,80.333758,13.249844,80.341926,2024-01-05,18:24:31,18:32:31,Fog,Low,motorcycle,Metropolitian,55,Shoes,Chennai,South,0.94,8,0.803,None,False
SYN2024010500742,40,4.8,12.924771,77.583528,13.11625,77.574312,2024-01-05,18:20:49,18:37:49,Fog,Jam,scooter,Metropolitian,81,Home,Bengaluru,South,1.07,17,0.803,None,False
SYN2024010500176,28,5.0,22.691637,75.83442,22.56653,75.852958,2024-01-05,10:49:57,10:57:57,Fog,Medium,motorcycle,Metropolitian,70,Jewelry,Indore,Central,1.92,8,0.803,None,False
SYN2024010500657,29,4.2,18.365033,73.762679,18.196653,73.967979,2024-01-05,18:08:58,18:19:58,Sunny,High,motorcycle,Metropolitian,101,Electronics,Pune,West,21.68,11,0.803,None,False
SYN2024010500086,25,4.9,22.890665,75.907165,22.758295,75.863446,2024-01-05,11:35:17,11:55:17,Fog,Jam,scooter,Metropolitian,90,Apparel,Indore,Central,4.49,20,0.803,None,False
SYN2024010500589,25,4.7,23.194215,77.599287,23.156206,77.812794,2024-01-05,20:25:02,20:39:02,Sandstorms,Medium,motorcycle,Metropolitian,90,Sports,Bhopal,Central,21.83,14,0.803,None,False
SYN2024010500027,33,4.6,22.580401,88.405348,22.472072,88.473273,2024-01-05,16:19:47,16:33:47,Stormy,Low,scooter,Metropolitian,48,Kitchen,Kolkata,East,6.98,14,0.803,None,False
SYN2024010500098,26,4.5,13.092537,80.080168,13.226827,80.107432,2024-01-05,11:00:50,11:11:50,Cloudy,Low,scooter,Metropolitian,49,Clothing,Chennai,South,2.96,11,0.803,None,False
SYN2024010500670,19,5.0,23.229453,77.337178,23.252428,77.198698,2024-01-05,09:34:31,09:42:31,Windy,Medium,motorcycle,Metropolitian,88,Snacks,Bhopal,Central,14.15,8,0.803,None,False
SYN2024010500427,27,4.7,18.534053,73.847979,18.563576,73.7786,2024-01-05,19:19:34,19:36:34,Stormy,Jam,scooter,Urban,71,Clothing,Pune,West,7.31,17,0.803,None,False
SYN2024010500240,30,4.6,12.918866,77.662606,12.947201,77.502751,2024-01-05,12:49:28,12:58:28,Stormy,Low,motorcycle,Urban,74,Skincare,Bengaluru,South,17.32,9,0.803,None,False
SYN2024010500246,41,4.9,18.911813,72.869884,18.909844,72.680206,2024-01-05,19:06:47,19:20:47,Sunny,Jam,motorcycle,Metropolitian,130,Books,Mumbai,West,19.95,14,0.803,None,False
SYN2024010500601,27,4.9,20.419832,85.761998,20.363924,85.595696,2024-01-05,09:28:20,09:40:20,Stormy,Medium,van,Metropolitian,83,Shoes,Bhubaneswar,East,17.33,12,0.803,None,False
SYN2024010500366,25,4.3,22.784542,75.911785,22.751364,75.917675,2024-01-05,22:54:48,23:05:48,Fog,Low,motorcycle,Metropolitian,57,Skincare,Indore,Central,0.61,11,0.803,None,False
SYN2024010500653,25,4.5,17.384894,78.46148,17.494959,78.516716,2024-01-05,11:30:06,11:39:06,Sunny,Medium,motorcycle,Metropolitian,53,Pet Supplies,Hyderabad,South,5.86,9,0.803,None,False
SYN2024010500230,32,4.6,12.969309,80.306516,13.052748,80.242171,2024-01-05,21:59:17,22:06:17,Fog,Medium,scooter,Other,65,Skincare,Chennai,South,6.97,7,0.803,None,False
SYN2024010500475,27,4.9,26.90474,75.661258,26.702827,75.647615,2024-01-05,23:02:44,23:10:44,Sunny,Low,motorcycle,Metropolitian,54,Apparel,Jaipur,North,1.41,8,0.803,None,False
SYN2024010500759,28,4.3,18.637586,73.826424,18.649844,73.932638,2024-01-05,19:54:15,20:01:15,Fog,Medium,motorcycle,Metropolitian,111,Snacks,Pune,West,11.19,7,0.803,None,False
SYN2024010500270,29,4.7,12.875161,77.572016,12.868978,77.523771,2024-01-05,09:32:32,09:41:32,Sunny,Low,van,Metropolitian,23,Home,Bengaluru,South,5.23,9,0.803,None,False
SYN2024010500057,28,4.4,17.341679,78.592275,17.52062,78.702168,2024-01-05,19:46:59,20:01:59,Fog,Jam,motorcycle,Urban,89,Grocery,Hyderabad,South,11.66,15,0.803,None,False
SYN2024010500528,23,4.8,23.17012,77.396073,23.195173,77.334266,2024-01-05,21:29:31,21:51:31,Stormy,Jam,scooter,Metropolitian,77,Books,Bhopal,Central,6.32,22,0.803,None,False
SYN2024010500398,28,4.6,17.415562,78.498815,17.486442,78.431206,2024-01-05,09:53:26,10:14:26,Cloudy,Jam,motorcycle,Metropolitian,82,Toys,Hyderabad,South,7.17,21,0.803,None,False
SYN2024010500118,26,4.8,19.039423,72.9156,19.086268,72.910287,2024-01-05,20:32:25,20:47:25,Fog,Low,scooter,Urban,24,Kitchen,Mumbai,West,0.57,15,0.803,None,False
